epoch,cost_train,cost_test,accu_train,accu_test
 9124.0000,    0.0211,    0.0160,    0.9928,    0.9946
 9125.0000,    0.0217,    0.0160,    0.9925,    0.9947
 9126.0000,    0.0215,    0.0159,    0.9928,    0.9947
 9127.0000,    0.0214,    0.0159,    0.9928,    0.9948
 9128.0000,    0.0216,    0.0159,    0.9928,    0.9948
 9129.0000,    0.0212,    0.0159,    0.9922,    0.9947
 9130.0000,    0.0217,    0.0159,    0.9928,    0.9947
 9131.0000,    0.0219,    0.0159,    0.9925,    0.9947
 9132.0000,    0.0216,    0.0159,    0.9926,    0.9946
 9133.0000,    0.0212,    0.0159,    0.9926,    0.9947
 9134.0000,    0.0216,    0.0159,    0.9923,    0.9947
 9135.0000,    0.0212,    0.0159,    0.9929,    0.9947
 9136.0000,    0.0213,    0.0159,    0.9925,    0.9948
 9137.0000,    0.0215,    0.0159,    0.9926,    0.9948
 9138.0000,    0.0217,    0.0159,    0.9930,    0.9948
 9139.0000,    0.0213,    0.0158,    0.9926,    0.9949
 9140.0000,    0.0207,    0.0158,    0.9929,    0.9949
 9141.0000,    0.0214,    0.0159,    0.9927,    0.9948
 9142.0000,    0.0215,    0.0159,    0.9928,    0.9947
 9143.0000,    0.0216,    0.0160,    0.9928,    0.9947
 9144.0000,    0.0206,    0.0160,    0.9928,    0.9947
 9145.0000,    0.0216,    0.0160,    0.9926,    0.9947
 9146.0000,    0.0212,    0.0159,    0.9928,    0.9947
 9147.0000,    0.0210,    0.0159,    0.9926,    0.9948
 9148.0000,    0.0211,    0.0159,    0.9927,    0.9948
 9149.0000,    0.0212,    0.0159,    0.9926,    0.9948
 9150.0000,    0.0213,    0.0159,    0.9930,    0.9948
 9151.0000,    0.0209,    0.0159,    0.9927,    0.9948
 9152.0000,    0.0217,    0.0159,    0.9923,    0.9948
 9153.0000,    0.0218,    0.0159,    0.9926,    0.9948
 9154.0000,    0.0212,    0.0159,    0.9928,    0.9948
 9155.0000,    0.0212,    0.0159,    0.9927,    0.9948
 9156.0000,    0.0211,    0.0159,    0.9926,    0.9947
 9157.0000,    0.0208,    0.0159,    0.9924,    0.9948
 9158.0000,    0.0207,    0.0160,    0.9926,    0.9947
 9159.0000,    0.0213,    0.0160,    0.9928,    0.9947
 9160.0000,    0.0213,    0.0160,    0.9928,    0.9947
 9161.0000,    0.0210,    0.0160,    0.9927,    0.9947
 9162.0000,    0.0218,    0.0159,    0.9926,    0.9948
 9163.0000,    0.0214,    0.0159,    0.9928,    0.9948
 9164.0000,    0.0213,    0.0158,    0.9923,    0.9948
 9165.0000,    0.0211,    0.0158,    0.9926,    0.9948
 9166.0000,    0.0215,    0.0158,    0.9929,    0.9948
 9167.0000,    0.0211,    0.0158,    0.9924,    0.9948
 9168.0000,    0.0216,    0.0158,    0.9926,    0.9948
 9169.0000,    0.0210,    0.0159,    0.9928,    0.9948
 9170.0000,    0.0212,    0.0159,    0.9925,    0.9947
 9171.0000,    0.0220,    0.0160,    0.9927,    0.9947
 9172.0000,    0.0213,    0.0160,    0.9928,    0.9947
 9173.0000,    0.0212,    0.0160,    0.9927,    0.9946
 9174.0000,    0.0214,    0.0160,    0.9927,    0.9946
 9175.0000,    0.0211,    0.0159,    0.9929,    0.9947
 9176.0000,    0.0212,    0.0159,    0.9924,    0.9947
 9177.0000,    0.0208,    0.0158,    0.9924,    0.9948
 9178.0000,    0.0213,    0.0158,    0.9929,    0.9948
 9179.0000,    0.0209,    0.0158,    0.9925,    0.9948
 9180.0000,    0.0204,    0.0158,    0.9929,    0.9949
 9181.0000,    0.0208,    0.0158,    0.9926,    0.9949
 9182.0000,    0.0209,    0.0158,    0.9926,    0.9949
 9183.0000,    0.0209,    0.0158,    0.9928,    0.9948
 9184.0000,    0.0210,    0.0158,    0.9929,    0.9948
 9185.0000,    0.0205,    0.0159,    0.9927,    0.9948
 9186.0000,    0.0218,    0.0159,    0.9929,    0.9948
 9187.0000,    0.0209,    0.0158,    0.9927,    0.9948
 9188.0000,    0.0207,    0.0158,    0.9926,    0.9948
 9189.0000,    0.0210,    0.0158,    0.9927,    0.9948
 9190.0000,    0.0209,    0.0158,    0.9926,    0.9948
 9191.0000,    0.0206,    0.0158,    0.9927,    0.9948
 9192.0000,    0.0210,    0.0158,    0.9923,    0.9948
 9193.0000,    0.0212,    0.0158,    0.9928,    0.9948
 9194.0000,    0.0205,    0.0159,    0.9925,    0.9947
 9195.0000,    0.0217,    0.0159,    0.9928,    0.9947
 9196.0000,    0.0211,    0.0159,    0.9929,    0.9947
 9197.0000,    0.0208,    0.0158,    0.9926,    0.9947
 9198.0000,    0.0208,    0.0158,    0.9928,    0.9948
 9199.0000,    0.0212,    0.0157,    0.9929,    0.9948
 9200.0000,    0.0215,    0.0157,    0.9925,    0.9949
 9201.0000,    0.0209,    0.0157,    0.9927,    0.9950
 9202.0000,    0.0207,    0.0157,    0.9928,    0.9949
 9203.0000,    0.0214,    0.0157,    0.9926,    0.9949
 9204.0000,    0.0210,    0.0158,    0.9928,    0.9948
 9205.0000,    0.0211,    0.0158,    0.9927,    0.9947
 9206.0000,    0.0206,    0.0159,    0.9931,    0.9947
 9207.0000,    0.0207,    0.0159,    0.9928,    0.9947
 9208.0000,    0.0211,    0.0158,    0.9928,    0.9947
 9209.0000,    0.0211,    0.0158,    0.9925,    0.9947
 9210.0000,    0.0211,    0.0158,    0.9927,    0.9947
 9211.0000,    0.0206,    0.0158,    0.9928,    0.9947
 9212.0000,    0.0211,    0.0158,    0.9930,    0.9948
 9213.0000,    0.0213,    0.0157,    0.9928,    0.9948
 9214.0000,    0.0209,    0.0157,    0.9926,    0.9948
 9215.0000,    0.0216,    0.0158,    0.9931,    0.9947
 9216.0000,    0.0212,    0.0158,    0.9929,    0.9947
 9217.0000,    0.0207,    0.0159,    0.9926,    0.9947
 9218.0000,    0.0213,    0.0159,    0.9927,    0.9947
 9219.0000,    0.0210,    0.0159,    0.9924,    0.9947
 9220.0000,    0.0211,    0.0158,    0.9925,    0.9948
 9221.0000,    0.0212,    0.0158,    0.9926,    0.9948
 9222.0000,    0.0202,    0.0158,    0.9926,    0.9948
 9223.0000,    0.0211,    0.0158,    0.9925,    0.9948
 9224.0000,    0.0210,    0.0158,    0.9931,    0.9948
 9225.0000,    0.0210,    0.0158,    0.9932,    0.9948
 9226.0000,    0.0209,    0.0157,    0.9927,    0.9949
 9227.0000,    0.0209,    0.0157,    0.9924,    0.9949
 9228.0000,    0.0205,    0.0157,    0.9925,    0.9949
 9229.0000,    0.0210,    0.0157,    0.9928,    0.9948
 9230.0000,    0.0210,    0.0157,    0.9926,    0.9948
 9231.0000,    0.0203,    0.0158,    0.9926,    0.9948
 9232.0000,    0.0218,    0.0157,    0.9929,    0.9948
 9233.0000,    0.0209,    0.0157,    0.9930,    0.9949
 9234.0000,    0.0207,    0.0157,    0.9927,    0.9949
 9235.0000,    0.0206,    0.0157,    0.9930,    0.9949
 9236.0000,    0.0208,    0.0157,    0.9928,    0.9948
 9237.0000,    0.0209,    0.0157,    0.9930,    0.9948
 9238.0000,    0.0213,    0.0157,    0.9925,    0.9948
 9239.0000,    0.0210,    0.0157,    0.9923,    0.9947
 9240.0000,    0.0214,    0.0157,    0.9928,    0.9948
 9241.0000,    0.0211,    0.0157,    0.9928,    0.9948
 9242.0000,    0.0211,    0.0157,    0.9927,    0.9948
 9243.0000,    0.0205,    0.0157,    0.9926,    0.9948
 9244.0000,    0.0212,    0.0157,    0.9924,    0.9948
 9245.0000,    0.0207,    0.0157,    0.9926,    0.9948
 9246.0000,    0.0215,    0.0157,    0.9928,    0.9949
 9247.0000,    0.0209,    0.0157,    0.9931,    0.9949
 9248.0000,    0.0210,    0.0156,    0.9926,    0.9949
 9249.0000,    0.0205,    0.0156,    0.9926,    0.9949
 9250.0000,    0.0206,    0.0156,    0.9928,    0.9948
 9251.0000,    0.0207,    0.0156,    0.9929,    0.9948
 9252.0000,    0.0206,    0.0157,    0.9921,    0.9948
 9253.0000,    0.0213,    0.0157,    0.9931,    0.9948
 9254.0000,    0.0209,    0.0158,    0.9928,    0.9948
 9255.0000,    0.0205,    0.0158,    0.9928,    0.9947
 9256.0000,    0.0203,    0.0158,    0.9927,    0.9948
 9257.0000,    0.0208,    0.0158,    0.9928,    0.9948
 9258.0000,    0.0210,    0.0157,    0.9927,    0.9949
 9259.0000,    0.0208,    0.0157,    0.9929,    0.9950
 9260.0000,    0.0215,    0.0156,    0.9929,    0.9950
 9261.0000,    0.0208,    0.0156,    0.9925,    0.9949
 9262.0000,    0.0213,    0.0156,    0.9926,    0.9949
 9263.0000,    0.0207,    0.0156,    0.9930,    0.9949
 9264.0000,    0.0204,    0.0156,    0.9932,    0.9949
 9265.0000,    0.0209,    0.0156,    0.9928,    0.9949
 9266.0000,    0.0210,    0.0156,    0.9929,    0.9949
 9267.0000,    0.0209,    0.0156,    0.9927,    0.9948
 9268.0000,    0.0206,    0.0157,    0.9929,    0.9948
 9269.0000,    0.0210,    0.0156,    0.9930,    0.9948
 9270.0000,    0.0207,    0.0156,    0.9929,    0.9948
 9271.0000,    0.0212,    0.0156,    0.9929,    0.9949
 9272.0000,    0.0211,    0.0156,    0.9927,    0.9948
 9273.0000,    0.0205,    0.0156,    0.9930,    0.9949
 9274.0000,    0.0210,    0.0157,    0.9926,    0.9948
 9275.0000,    0.0211,    0.0157,    0.9929,    0.9948
 9276.0000,    0.0210,    0.0157,    0.9927,    0.9948
 9277.0000,    0.0204,    0.0157,    0.9927,    0.9948
 9278.0000,    0.0205,    0.0157,    0.9926,    0.9948
 9279.0000,    0.0208,    0.0156,    0.9930,    0.9948
 9280.0000,    0.0207,    0.0156,    0.9925,    0.9948
 9281.0000,    0.0210,    0.0156,    0.9929,    0.9949
 9282.0000,    0.0209,    0.0156,    0.9927,    0.9949
 9283.0000,    0.0212,    0.0156,    0.9926,    0.9949
 9284.0000,    0.0213,    0.0156,    0.9925,    0.9949
 9285.0000,    0.0208,    0.0156,    0.9927,    0.9949
 9286.0000,    0.0204,    0.0157,    0.9926,    0.9948
 9287.0000,    0.0208,    0.0156,    0.9926,    0.9948
 9288.0000,    0.0206,    0.0156,    0.9927,    0.9949
 9289.0000,    0.0207,    0.0156,    0.9929,    0.9949
 9290.0000,    0.0211,    0.0156,    0.9926,    0.9949
 9291.0000,    0.0211,    0.0156,    0.9928,    0.9948
 9292.0000,    0.0206,    0.0156,    0.9928,    0.9948
 9293.0000,    0.0208,    0.0156,    0.9926,    0.9948
 9294.0000,    0.0205,    0.0156,    0.9929,    0.9949
 9295.0000,    0.0216,    0.0156,    0.9927,    0.9948
 9296.0000,    0.0209,    0.0156,    0.9928,    0.9949
 9297.0000,    0.0206,    0.0156,    0.9929,    0.9949
 9298.0000,    0.0201,    0.0156,    0.9931,    0.9949
 9299.0000,    0.0218,    0.0155,    0.9929,    0.9949
 9300.0000,    0.0202,    0.0155,    0.9925,    0.9949
 9301.0000,    0.0210,    0.0155,    0.9928,    0.9949
 9302.0000,    0.0213,    0.0156,    0.9926,    0.9948
 9303.0000,    0.0207,    0.0156,    0.9928,    0.9948
 9304.0000,    0.0208,    0.0156,    0.9927,    0.9948
 9305.0000,    0.0207,    0.0156,    0.9926,    0.9949
 9306.0000,    0.0208,    0.0156,    0.9927,    0.9949
 9307.0000,    0.0207,    0.0156,    0.9928,    0.9949
 9308.0000,    0.0204,    0.0155,    0.9925,    0.9949
 9309.0000,    0.0207,    0.0155,    0.9929,    0.9949
 9310.0000,    0.0204,    0.0155,    0.9928,    0.9949
 9311.0000,    0.0201,    0.0155,    0.9929,    0.9948
 9312.0000,    0.0208,    0.0155,    0.9929,    0.9949
 9313.0000,    0.0208,    0.0156,    0.9930,    0.9948
 9314.0000,    0.0210,    0.0156,    0.9931,    0.9949
 9315.0000,    0.0213,    0.0155,    0.9927,    0.9949
 9316.0000,    0.0205,    0.0155,    0.9927,    0.9950
 9317.0000,    0.0204,    0.0155,    0.9927,    0.9950
 9318.0000,    0.0205,    0.0155,    0.9928,    0.9950
 9319.0000,    0.0212,    0.0155,    0.9931,    0.9950
 9320.0000,    0.0201,    0.0155,    0.9931,    0.9949
 9321.0000,    0.0210,    0.0155,    0.9927,    0.9949
 9322.0000,    0.0205,    0.0155,    0.9927,    0.9949
 9323.0000,    0.0207,    0.0155,    0.9930,    0.9949
 9324.0000,    0.0214,    0.0156,    0.9928,    0.9948
 9325.0000,    0.0213,    0.0156,    0.9928,    0.9949
 9326.0000,    0.0206,    0.0155,    0.9930,    0.9949
 9327.0000,    0.0199,    0.0155,    0.9932,    0.9948
 9328.0000,    0.0202,    0.0155,    0.9929,    0.9949
 9329.0000,    0.0206,    0.0155,    0.9925,    0.9949
 9330.0000,    0.0204,    0.0155,    0.9931,    0.9949
 9331.0000,    0.0204,    0.0155,    0.9930,    0.9949
 9332.0000,    0.0209,    0.0155,    0.9932,    0.9949
 9333.0000,    0.0199,    0.0155,    0.9929,    0.9949
 9334.0000,    0.0209,    0.0155,    0.9927,    0.9950
 9335.0000,    0.0208,    0.0155,    0.9928,    0.9949
 9336.0000,    0.0208,    0.0155,    0.9930,    0.9949
 9337.0000,    0.0208,    0.0155,    0.9930,    0.9949
 9338.0000,    0.0204,    0.0155,    0.9926,    0.9949
 9339.0000,    0.0214,    0.0155,    0.9926,    0.9949
 9340.0000,    0.0203,    0.0155,    0.9928,    0.9949
 9341.0000,    0.0208,    0.0155,    0.9925,    0.9949
 9342.0000,    0.0202,    0.0155,    0.9925,    0.9949
 9343.0000,    0.0205,    0.0156,    0.9930,    0.9949
 9344.0000,    0.0206,    0.0155,    0.9931,    0.9949
 9345.0000,    0.0210,    0.0155,    0.9925,    0.9949
 9346.0000,    0.0212,    0.0155,    0.9926,    0.9949
 9347.0000,    0.0205,    0.0155,    0.9928,    0.9949
 9348.0000,    0.0204,    0.0155,    0.9930,    0.9948
 9349.0000,    0.0201,    0.0155,    0.9926,    0.9950
 9350.0000,    0.0196,    0.0155,    0.9929,    0.9950
 9351.0000,    0.0205,    0.0155,    0.9932,    0.9950
 9352.0000,    0.0206,    0.0155,    0.9929,    0.9949
 9353.0000,    0.0204,    0.0155,    0.9925,    0.9949
 9354.0000,    0.0209,    0.0155,    0.9931,    0.9948
 9355.0000,    0.0210,    0.0155,    0.9926,    0.9949
 9356.0000,    0.0201,    0.0155,    0.9930,    0.9949
 9357.0000,    0.0200,    0.0154,    0.9926,    0.9949
 9358.0000,    0.0207,    0.0154,    0.9928,    0.9949
 9359.0000,    0.0209,    0.0155,    0.9926,    0.9949
 9360.0000,    0.0197,    0.0155,    0.9931,    0.9949
 9361.0000,    0.0206,    0.0155,    0.9928,    0.9949
 9362.0000,    0.0205,    0.0154,    0.9931,    0.9949
 9363.0000,    0.0207,    0.0155,    0.9928,    0.9948
 9364.0000,    0.0209,    0.0156,    0.9930,    0.9948
 9365.0000,    0.0208,    0.0156,    0.9933,    0.9948
 9366.0000,    0.0209,    0.0156,    0.9925,    0.9948
 9367.0000,    0.0206,    0.0155,    0.9932,    0.9949
 9368.0000,    0.0204,    0.0155,    0.9926,    0.9949
 9369.0000,    0.0208,    0.0154,    0.9930,    0.9949
 9370.0000,    0.0209,    0.0154,    0.9928,    0.9950
 9371.0000,    0.0211,    0.0154,    0.9927,    0.9950
 9372.0000,    0.0200,    0.0154,    0.9925,    0.9949
 9373.0000,    0.0208,    0.0155,    0.9930,    0.9949
 9374.0000,    0.0204,    0.0155,    0.9929,    0.9948
 9375.0000,    0.0208,    0.0156,    0.9928,    0.9948
 9376.0000,    0.0206,    0.0156,    0.9932,    0.9948
 9377.0000,    0.0203,    0.0155,    0.9928,    0.9948
 9378.0000,    0.0203,    0.0155,    0.9928,    0.9949
 9379.0000,    0.0198,    0.0154,    0.9930,    0.9950
 9380.0000,    0.0204,    0.0154,    0.9929,    0.9950
 9381.0000,    0.0205,    0.0154,    0.9929,    0.9950
 9382.0000,    0.0207,    0.0154,    0.9926,    0.9950
 9383.0000,    0.0206,    0.0154,    0.9928,    0.9949
 9384.0000,    0.0204,    0.0154,    0.9926,    0.9949
 9385.0000,    0.0204,    0.0155,    0.9930,    0.9948
 9386.0000,    0.0205,    0.0155,    0.9931,    0.9948
 9387.0000,    0.0205,    0.0154,    0.9927,    0.9948
 9388.0000,    0.0202,    0.0154,    0.9927,    0.9949
 9389.0000,    0.0208,    0.0154,    0.9931,    0.9948
 9390.0000,    0.0211,    0.0154,    0.9929,    0.9949
 9391.0000,    0.0202,    0.0154,    0.9931,    0.9949
 9392.0000,    0.0206,    0.0154,    0.9929,    0.9949
 9393.0000,    0.0208,    0.0154,    0.9929,    0.9949
 9394.0000,    0.0205,    0.0154,    0.9932,    0.9949
 9395.0000,    0.0203,    0.0154,    0.9930,    0.9950
 9396.0000,    0.0207,    0.0154,    0.9929,    0.9950
 9397.0000,    0.0210,    0.0153,    0.9928,    0.9950
 9398.0000,    0.0204,    0.0153,    0.9932,    0.9950
 9399.0000,    0.0202,    0.0153,    0.9926,    0.9950
 9400.0000,    0.0206,    0.0153,    0.9929,    0.9950
 9401.0000,    0.0209,    0.0153,    0.9929,    0.9950
 9402.0000,    0.0209,    0.0153,    0.9927,    0.9950
 9403.0000,    0.0208,    0.0154,    0.9938,    0.9950
 9404.0000,    0.0209,    0.0154,    0.9928,    0.9950
 9405.0000,    0.0204,    0.0154,    0.9930,    0.9950
 9406.0000,    0.0203,    0.0154,    0.9933,    0.9949
 9407.0000,    0.0206,    0.0154,    0.9931,    0.9950
 9408.0000,    0.0204,    0.0154,    0.9930,    0.9950
 9409.0000,    0.0203,    0.0153,    0.9928,    0.9949
 9410.0000,    0.0206,    0.0153,    0.9934,    0.9950
 9411.0000,    0.0202,    0.0153,    0.9928,    0.9949
 9412.0000,    0.0197,    0.0153,    0.9929,    0.9949
 9413.0000,    0.0205,    0.0153,    0.9928,    0.9949
 9414.0000,    0.0203,    0.0153,    0.9925,    0.9949
 9415.0000,    0.0204,    0.0153,    0.9930,    0.9949
 9416.0000,    0.0200,    0.0154,    0.9934,    0.9948
 9417.0000,    0.0198,    0.0154,    0.9928,    0.9948
 9418.0000,    0.0203,    0.0154,    0.9930,    0.9948
 9419.0000,    0.0203,    0.0154,    0.9931,    0.9949
 9420.0000,    0.0207,    0.0154,    0.9927,    0.9949
 9421.0000,    0.0202,    0.0153,    0.9931,    0.9950
 9422.0000,    0.0201,    0.0153,    0.9931,    0.9950
 9423.0000,    0.0204,    0.0152,    0.9931,    0.9950
 9424.0000,    0.0209,    0.0152,    0.9929,    0.9950
 9425.0000,    0.0202,    0.0152,    0.9928,    0.9950
 9426.0000,    0.0205,    0.0152,    0.9932,    0.9949
 9427.0000,    0.0200,    0.0153,    0.9928,    0.9949
 9428.0000,    0.0211,    0.0153,    0.9930,    0.9949
 9429.0000,    0.0206,    0.0154,    0.9933,    0.9949
 9430.0000,    0.0202,    0.0154,    0.9928,    0.9949
 9431.0000,    0.0203,    0.0154,    0.9929,    0.9948
 9432.0000,    0.0205,    0.0153,    0.9928,    0.9949
 9433.0000,    0.0202,    0.0153,    0.9928,    0.9948
 9434.0000,    0.0206,    0.0153,    0.9932,    0.9949
 9435.0000,    0.0203,    0.0152,    0.9927,    0.9949
 9436.0000,    0.0208,    0.0152,    0.9930,    0.9950
 9437.0000,    0.0201,    0.0152,    0.9929,    0.9950
 9438.0000,    0.0201,    0.0152,    0.9929,    0.9950
 9439.0000,    0.0205,    0.0152,    0.9928,    0.9951
 9440.0000,    0.0206,    0.0152,    0.9926,    0.9950
 9441.0000,    0.0205,    0.0153,    0.9926,    0.9950
 9442.0000,    0.0201,    0.0154,    0.9928,    0.9949
 9443.0000,    0.0202,    0.0154,    0.9930,    0.9948
 9444.0000,    0.0200,    0.0154,    0.9928,    0.9948
 9445.0000,    0.0203,    0.0154,    0.9928,    0.9948
 9446.0000,    0.0201,    0.0153,    0.9927,    0.9949
 9447.0000,    0.0203,    0.0152,    0.9931,    0.9950
 9448.0000,    0.0197,    0.0151,    0.9931,    0.9950
 9449.0000,    0.0201,    0.0151,    0.9929,    0.9951
 9450.0000,    0.0199,    0.0151,    0.9930,    0.9951
 9451.0000,    0.0205,    0.0151,    0.9930,    0.9950
 9452.0000,    0.0199,    0.0152,    0.9932,    0.9950
 9453.0000,    0.0204,    0.0153,    0.9933,    0.9950
 9454.0000,    0.0204,    0.0155,    0.9929,    0.9949
 9455.0000,    0.0201,    0.0155,    0.9928,    0.9949
 9456.0000,    0.0203,    0.0154,    0.9928,    0.9949
 9457.0000,    0.0200,    0.0153,    0.9929,    0.9950
 9458.0000,    0.0201,    0.0152,    0.9927,    0.9950
 9459.0000,    0.0202,    0.0151,    0.9930,    0.9950
 9460.0000,    0.0204,    0.0151,    0.9930,    0.9950
 9461.0000,    0.0202,    0.0151,    0.9931,    0.9951
 9462.0000,    0.0195,    0.0151,    0.9934,    0.9950
 9463.0000,    0.0205,    0.0152,    0.9929,    0.9950
 9464.0000,    0.0202,    0.0153,    0.9928,    0.9949
 9465.0000,    0.0214,    0.0154,    0.9929,    0.9949
 9466.0000,    0.0203,    0.0154,    0.9931,    0.9948
 9467.0000,    0.0201,    0.0153,    0.9933,    0.9949
 9468.0000,    0.0200,    0.0152,    0.9929,    0.9950
 9469.0000,    0.0206,    0.0151,    0.9932,    0.9950
 9470.0000,    0.0199,    0.0151,    0.9925,    0.9950
 9471.0000,    0.0207,    0.0151,    0.9930,    0.9950
 9472.0000,    0.0199,    0.0151,    0.9926,    0.9950
 9473.0000,    0.0201,    0.0152,    0.9928,    0.9950
 9474.0000,    0.0200,    0.0152,    0.9933,    0.9950
 9475.0000,    0.0207,    0.0152,    0.9930,    0.9949
 9476.0000,    0.0203,    0.0152,    0.9927,    0.9948
 9477.0000,    0.0200,    0.0152,    0.9934,    0.9948
